customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points
5781,GreenGrocer Plaza,2024-09-05,Health & Wellness,Eggs,1,14.31,14.31,1.29,13.02,169
5479,SuperSave Central,2024-06-24,Frozen Foods,Onions,1,17.66,17.66,1.77,15.89,116
8905,Corner Grocery,2024-08-07,Beverages,Tomatoes,4,10.17,40.68,1.02,39.66,199
4993,GreenGrocer Plaza,2024-07-26,Household Items,Milk,1,11.36,11.36,1.7,9.66,257
3369,QuickStop Market,2024-05-30,Household Items,Bread,3,23.18,69.54,6.95,62.59,224
4122,FreshMart Downtown,2025-07-23,Beverages,Apples,5,7.37,36.85,2.18,34.67,382
9327,SuperSave Central,2025-03-08,Frozen Foods,Orange Juice,1,17.04,17.04,1.17,15.87,284
3236,Corner Grocery,2025-06-08,Personal Care,Onions,1,9.83,9.83,1.97,7.86,383
2143,Corner Grocery,2024-03-08,Health & Wellness,Carrots,2,5.66,11.32,2.26,9.06,113
7798,GreenGrocer Plaza,2024-04-26,Meat & Seafood,Milk,5,14.37,71.85,10.78,61.07,281
9318,GreenGrocer Plaza,2024-03-01,Frozen Foods,Chicken Breast,2,22.03,44.06,6.61,37.45,249
1042,SuperSave Central,2024-03-13,Health & Wellness,Ground Beef,1,9.26,9.26,1.39,7.87,35
5891,City Fresh Store,2025-05-18,Beverages,Cereal,5,20.11,100.55,3.27,97.28,355
9022,MegaMart Westside,2025-06-09,Snacks & Candy,Apples,1,10.07,10.07,0.0,10.07,402
3434,Corner Grocery,2024-07-18,Frozen Foods,Orange Juice,2,20.7,41.4,4.14,37.26,169
9824,City Fresh Store,2024-08-17,Canned Goods,Rice,4,16.99,67.96,10.19,57.77,89
6654,SuperSave Central,2024-04-21,Personal Care,Yogurt,3,22.26,66.78,0.0,66.78,320
9903,GreenGrocer Plaza,2024-05-25,Produce,Carrots,1,24.56,24.56,1.85,22.71,296
8460,FreshMart Downtown,2025-07-31,Personal Care,Pasta,5.0,26.92,134.6,0.0,134.6,276
6272,SuperSave Central,2025-06-12,Canned Goods,Tomatoes,2,26.84,53.68,10.74,42.94,301
4090,City Fresh Store,2025-01-29,Personal Care,Carrots,1,12.5,12.5,0.0,12.5,257
4912,FamilyFood Express,2024-10-24,Household Items,Apples,5,5.06,25.3,4.79,20.51,81
7274,SuperSave Central,2024-02-04,Beverages,Orange Juice,1,7.34,7.34,2.06,5.28,249
7730,FamilyFood Express,2023-09-09,Produce,Yogurt,5,27.31,136.55,13.66,122.89,184
6213,City Fresh Store,2025-03-07,Produce,Milk,3,3.98,11.94,0.0,11.94,495
8749,QuickStop Market,2025-02-04,Household Items,Onions,5,6.03,30.15,4.52,25.63,334
7246,GreenGrocer Plaza,2024-06-01,Personal Care,Pasta,4,29.2,116.8,17.52,99.28,114
3492,MegaMart Westside,2024-08-25,Beverages,Potatoes,5,1.18,5.9,0.59,5.31,451
1606,SuperSave Central,2023-11-13,Bakery,Bread,5,19.65,98.25,19.65,78.6,108
9229,SuperSave Central,2024-11-07,Canned Goods,Chicken Breast,2,13.01,26.02,2.6,23.42,169
6439,City Fresh Store,2025-06-12,Beverages,Yogurt,5,5.67,28.35,1.97,26.38,426
2644,SuperSave Central,2025-06-16,Household Items,Apples,2,19.25,38.5,1.67,36.83,20
8213,SuperSave Central,2023-10-23,Personal Care,Tomatoes,5,29.1,145.5,0.0,145.5,326
9617,QuickStop Market,2025-07-14,Dairy,Yogurt,4,18.58,74.32,14.86,59.46,241
8486,FamilyFood Express,2023-08-18,Snacks & Candy,Eggs,5,24.78,123.9,24.78,99.12,93
3361,MegaMart Westside,2024-06-20,Beverages,Bread,2,11.96,23.92,1.81,22.11,67
3529,ValuePlus Market,2023-10-04,Health & Wellness,Cheese,2,18.55,37.1,3.4,33.7,90
8692,ValuePlus Market,2025-04-05,Personal Care,Chicken Breast,1,14.97,14.97,0.0,14.97,66
5342,Corner Grocery,2024-04-25,Personal Care,Cheese,3,26.36,79.08,15.82,63.26,357
7512,City Fresh Store,2024-12-23,Snacks & Candy,Orange Juice,5,24.32,121.6,12.16,109.44,464
2315,SuperSave Central,2025-05-29,Frozen Foods,Potatoes,2,27.38,54.76,4.51,50.25,42
6383,Corner Grocery,2025-05-30,Frozen Foods,Yogurt,1,21.56,21.56,3.09,18.47,404
9742,ValuePlus Market,2024-05-28,Produce,Tomatoes,2,20.94,41.88,6.28,35.6,161
6188,GreenGrocer Plaza,2024-12-05,Meat & Seafood,Cheese,5,8.35,41.75,2.46,39.29,437
8994,QuickStop Market,2025-06-14,Health & Wellness,Tomatoes,2,12.97,25.94,5.19,20.75,401
9864,MegaMart Westside,2023-09-03,Personal Care,Onions,4,8.35,33.4,0.0,33.4,157
2121,Corner Grocery,2024-02-05,Meat & Seafood,Chicken Breast,2,13.94,27.88,1.86,26.02,358
5708,Corner Grocery,2024-01-30,Canned Goods,Onions,5,21.2,106.0,21.2,84.8,361
2480,Corner Grocery,2024-07-09,Health & Wellness,Bananas,1,24.86,24.86,1.26,23.6,241
2612,FamilyFood Express,2025-03-19,Canned Goods,Bread,5,2.08,10.4,3.62,6.78,196
2646,QuickStop Market,2024-07-16,Household Items,Milk,2,19.56,39.12,7.82,31.3,224
3725,ValuePlus Market,2025-01-27,Frozen Foods,Yogurt,1,23.72,23.72,1.68,22.04,261
5906,FreshMart Downtown,2025-07-08,Canned Goods,Ground Beef,1,29.28,29.28,2.93,26.35,44
1474,MegaMart Westside,2023-09-11,Health & Wellness,Tomatoes,4,17.99,71.96,0.0,71.96,265
6314,GreenGrocer Plaza,2025-04-16,Dairy,Onions,3,22.05,66.15,9.92,56.23,286
1919,,2024-03-21,Bakery,Yogurt,4,27.95,111.8,16.77,95.03,294
6873,SuperSave Central,2024-05-24,Snacks & Candy,Carrots,1,17.19,17.19,2.58,14.61,257
8056,GreenGrocer Plaza,2023-11-28,Personal Care,Pasta,5,24.57,122.85,0.0,122.85,294
5000,City Fresh Store,2024-09-22,Snacks & Candy,Potatoes,2,22.96,45.92,0.0,45.92,492
7751,City Fresh Store,2024-10-19,Household Items,Bananas,4,4.36,17.44,0.0,17.44,34
3950,FamilyFood Express,2023-12-17,Health & Wellness,Ground Beef,3,12.95,38.85,0.0,38.85,180
3868,QuickStop Market,2023-10-07,Bakery,Rice,1,12.56,12.56,3.22,9.34,383
7267,SuperSave Central,2024-11-30,Beverages,Cereal,3,7.33,21.99,4.4,17.59,293
4945,FamilyFood Express,2024-08-27,Beverages,Yogurt,2,22.32,44.64,8.93,35.71,446
3344,FamilyFood Express,2024-02-03,Bakery,Ground Beef,5,11.31,56.55,4.68,51.87,398
8555,City Fresh Store,2024-12-14,Household Items,Bananas,5,28.77,143.85,21.58,122.27,434
5161,MegaMart Westside,2024-07-28,Beverages,Pasta,4,6.29,25.16,2.52,22.64,391
5183,FamilyFood Express,2025-01-05,Household Items,Eggs,1,16.24,16.24,1.13,15.11,216
1153,MegaMart Westside,2025-07-05,Snacks & Candy,Apples,4,29.31,117.24,17.59,99.65,357
8622,FreshMart Downtown,2025-07-06,Produce,Yogurt,4,17.84,71.36,4.45,66.91,166
5712,SuperSave Central,2025-01-14,Personal Care,Pasta,2,8.8,17.6,2.64,14.96,490
9955,SuperSave Central,2023-12-07,Beverages,Cheese,2,13.14,26.28,3.94,22.34,385
2210,Corner Grocery,2024-07-15,Frozen Foods,Salmon,2,17.56,35.12,3.88,31.24,294
6661,FamilyFood Express,2024-11-05,Personal Care,Cheese,4,6.68,26.72,2.67,24.05,409
5901,FreshMart Downtown,2024-12-15,Meat & Seafood,Cheese,4,4.89,19.56,1.96,17.6,457
7951,QuickStop Market,2025-01-24,Frozen Foods,Onions,5,2.37,11.85,1.86,9.99,50
5097,QuickStop Market,2024-07-26,Beverages,Chicken Breast,4,22.58,90.32,13.55,76.77,133
5949,ValuePlus Market,2024-01-08,Personal Care,Pasta,3,1.57,4.71,0.0,4.71,62
7302,FamilyFood Express,2025-05-30,Household Items,Onions,2,29.39,58.78,8.82,49.96,145
8916,ValuePlus Market,2023-10-28,Beverages,Salmon,1,12.04,12.04,0.0,12.04,146
4886,SuperSave Central,2024-05-29,Meat & Seafood,Cereal,4,19.3,77.2,1.32,75.88,292
6881,MegaMart Westside,2024-10-26,Bakery,Cereal,3,19.93,59.79,3.58,56.21,363
5847,QuickStop Market,2025-01-31,Beverages,Orange Juice,5,16.1,80.5,16.1,64.4,230
5837,SuperSave Central,2023-08-24,Produce,Eggs,2,20.19,40.38,8.08,32.3,481
7484,SuperSave Central,2024-03-07,Snacks & Candy,Chicken Breast,1,2.84,2.84,1.22,1.62,449
1132,Corner Grocery,2024-10-19,Personal Care,Bread,1,8.6,8.6,0.0,8.6,79
1803,Corner Grocery,2025-07-14,Frozen Foods,Ground Beef,2,22.38,44.76,8.95,35.81,226
9138,ValuePlus Market,2025-05-14,Meat & Seafood,Bananas,1,20.23,20.23,2.02,18.21,440
5689,City Fresh Store,2025-03-31,Personal Care,Pasta,5,13.89,69.45,3.39,66.06,496
4770,Corner Grocery,2024-11-20,Personal Care,Onions,3,27.35,82.05,2.77,79.28,246
6772,MegaMart Westside,2024-01-24,Snacks & Candy,Pasta,2,9.79,19.58,2.94,16.64,0
4115,QuickStop Market,2024-12-01,Beverages,Onions,1,20.94,20.94,3.14,17.8,251
5106,FreshMart Downtown,2025-01-14,Snacks & Candy,Rice,5,7.7,38.5,7.7,30.8,3
3240,Corner Grocery,2024-12-06,Personal Care,Cheese,4,8.24,32.96,3.3,29.66,366
2591,FamilyFood Express,2025-07-08,Frozen Foods,Bread,4,19.12,76.48,11.47,65.01,264
1645,ValuePlus Market,2024-04-02,Frozen Foods,Cheese,2,25.74,51.48,7.72,43.76,93
8222,GreenGrocer Plaza,2023-09-01,Health & Wellness,Salmon,5,14.12,70.6,14.12,56.48,358
6977,MegaMart Westside,2025-02-25,Produce,Eggs,1,29.11,29.11,2.13,26.98,11
3153,SuperSave Central,2023-10-16,Beverages,Bananas,2,3.61,7.22,1.44,5.78,7
5835,MegaMart Westside,2024-04-16,Snacks & Candy,Rice,4,29.93,119.72,17.96,101.76,237
7807,GreenGrocer Plaza,2023-12-21,Meat & Seafood,Milk,3,23.48,70.44,14.09,56.35,36
4289,FamilyFood Express,2023-11-17,Frozen Foods,Tomatoes,1,4.53,4.53,0.45,4.08,393
9837,City Fresh Store,2025-06-17,Bakery,Milk,2,14.35,28.7,3.66,25.04,394
6994,FamilyFood Express,2024-09-22,Beverages,Tomatoes,3,28.14,84.42,0.0,84.42,81
9221,ValuePlus Market,2025-07-16,Personal Care,Chicken Breast,3,14.95,44.85,6.73,38.12,152
5465,FreshMart Downtown,2025-05-13,Health & Wellness,Yogurt,1,7.83,7.83,1.67,6.16,222
3695,QuickStop Market,2024-02-22,Household Items,Chicken Breast,4,23.88,95.52,4.13,91.39,4
8894,City Fresh Store,2025-04-24,Household Items,Eggs,3,23.34,70.02,7.0,63.02,127
5835,,2025-03-08,Health & Wellness,Cereal,1,2.72,2.72,0.0,2.72,330
6549,ValuePlus Market,2025-04-22,Dairy,Eggs,4,7.74,30.96,3.1,27.86,285
2886,FamilyFood Express,2024-08-04,Produce,Tomatoes,3,22.0,66.0,6.6,59.4,128
2233,City Fresh Store,2023-11-24,Personal Care,Rice,5,21.2,106.0,2.39,103.61,97
4696,City Fresh Store,2025-06-05,Frozen Foods,Onions,2,2.99,5.98,0.9,5.08,79
7511,QuickStop Market,2025-05-24,Personal Care,Orange Juice,4,1.01,4.04,0.0,4.04,326
6992,SuperSave Central,2023-10-16,Produce,Orange Juice,5,7.91,39.55,0.0,39.55,369
7464,ValuePlus Market,2023-08-17,Snacks & Candy,Yogurt,5,20.8,104.0,2.13,101.87,392
5332,Corner Grocery,2024-09-26,Health & Wellness,Cereal,1,3.78,3.78,4.34,-0.56,337
3024,SuperSave Central,2024-07-25,Meat & Seafood,Milk,2,4.09,8.18,3.28,4.9,98
7038,Corner Grocery,2025-01-10,Health & Wellness,Potatoes,5,19.09,95.45,2.47,92.98,302
5295,GreenGrocer Plaza,2024-11-03,Produce,Yogurt,4,27.91,111.64,11.16,100.48,426
7242,FreshMart Downtown,2025-05-06,Canned Goods,Onions,4,24.83,99.32,2.06,97.26,406
7086,FreshMart Downtown,2023-10-30,Dairy,Rice,1,28.38,28.38,3.9,24.48,491
4830,ValuePlus Market,2024-08-07,Snacks & Candy,Yogurt,2,16.25,32.5,4.0,28.5,127
1410,Corner Grocery,2024-11-30,Dairy,Orange Juice,4,21.36,85.44,17.09,68.35,218
6374,SuperSave Central,2025-07-17,Personal Care,Tomatoes,5,10.78,53.9,8.08,45.82,80
4626,MegaMart Westside,2024-12-22,Personal Care,Cereal,3,12.95,38.85,0.0,38.85,324
2035,MegaMart Westside,2024-12-12,Household Items,Ground Beef,5,16.81,84.05,12.61,71.44,192
8606,City Fresh Store,2025-07-13,Beverages,Tomatoes,1,22.05,22.05,1.54,20.51,145
5951,QuickStop Market,2024-12-23,Produce,Rice,2,7.22,14.44,0.0,14.44,161
7689,QuickStop Market,2023-11-05,Personal Care,Carrots,5,17.54,87.7,1.15,86.55,292
3290,MegaMart Westside,2023-09-11,Meat & Seafood,Eggs,3,11.64,34.92,6.98,27.94,298
1609,QuickStop Market,2024-03-30,Frozen Foods,Bread,5,12.58,62.9,0.0,62.9,469
9071,GreenGrocer Plaza,2023-11-05,Canned Goods,Potatoes,2,15.15,30.3,3.57,26.73,460
2592,FreshMart Downtown,2024-02-05,Household Items,Tomatoes,1,23.61,23.61,3.54,20.07,471
9807,Corner Grocery,2023-11-20,Snacks & Candy,Chicken Breast,2,22.67,45.34,0.0,45.34,434
7367,Corner Grocery,2024-07-24,Produce,Rice,5,2.18,10.9,1.64,9.26,276
7078,ValuePlus Market,2025-01-08,Bakery,Eggs,1,20.53,20.53,3.3,17.23,201
9850,GreenGrocer Plaza,2024-06-27,Bakery,Cheese,3,23.79,71.37,10.71,60.66,75
3531,GreenGrocer Plaza,2025-06-24,Beverages,Milk,5,12.57,62.85,2.74,60.11,43
7797,SuperSave Central,2024-12-27,Meat & Seafood,Potatoes,5,6.74,33.7,3.46,30.24,202
2622,ValuePlus Market,2025-05-15,Bakery,Ground Beef,1,8.71,8.71,0.0,8.71,220
9017,GreenGrocer Plaza,2024-11-27,Dairy,Cheese,4,11.58,46.32,6.95,39.37,97
7686,FreshMart Downtown,2025-08-05,Frozen Foods,Apples,3,18.86,56.58,1.58,55.0,411
5583,FreshMart Downtown,2023-09-01,Bakery,Yogurt,3,5.51,16.53,3.96,12.57,372
7070,FamilyFood Express,2024-01-22,Household Items,Eggs,3,1.39,4.17,0.63,3.54,355
8264,City Fresh Store,2024-07-17,Beverages,Bananas,3,7.05,21.15,4.23,16.92,275
4868,ValuePlus Market,2025-06-01,Personal Care,Pasta,5,15.0,75.0,0.0,75.0,373
6942,FreshMart Downtown,2023-10-23,Snacks & Candy,Carrots,1,8.4,8.4,1.68,6.72,30
7018,QuickStop Market,2024-10-02,Produce,Salmon,1,2.92,2.92,0.0,2.92,338
6876,MegaMart Westside,2023-09-23,Dairy,Bananas,3,26.14,78.42,15.68,62.74,332
7523,Corner Grocery,2024-03-08,Personal Care,Chicken Breast,3,15.05,45.15,9.03,36.12,305
4109,FamilyFood Express,2023-11-09,Personal Care,Salmon,5,27.85,139.25,27.85,111.4,11
8450,ValuePlus Market,2023-10-17,Frozen Foods,Cereal,4,12.4,49.6,7.44,42.16,80
4475,MegaMart Westside,2024-12-17,Canned Goods,Rice,2,29.87,59.74,3.5,56.24,256
1349,Corner Grocery,2023-09-15,Produce,Onions,3,7.53,22.59,0.0,22.59,174
6464,SuperSave Central,2024-02-12,Dairy,Tomatoes,5,28.85,144.25,14.43,129.82,313
3063,FamilyFood Express,2025-04-09,Household Items,Eggs,4,29.14,116.56,11.66,104.9,465
4362,ValuePlus Market,2023-09-29,Meat & Seafood,Yogurt,2,17.84,35.68,7.14,28.54,350
4394,QuickStop Market,2024-11-04,Personal Care,Eggs,4,29.86,119.44,0.0,119.44,499
4538,SuperSave Central,2025-04-29,Canned Goods,Bread,5,16.45,82.25,16.45,65.8,368
4817,MegaMart Westside,2024-04-18,Meat & Seafood,Bananas,3,26.51,79.53,11.93,67.6,211
3417,City Fresh Store,2025-04-10,Health & Wellness,Pasta,2,23.58,47.16,9.43,37.73,54
1046,FreshMart Downtown,2024-03-09,Household Items,Pasta,5,17.43,87.15,17.43,69.72,118
3370,FreshMart Downtown,2023-11-15,Canned Goods,Bread,4,4.88,19.52,0.0,19.52,433
9850,MegaMart Westside,2024-02-17,Meat & Seafood,Tomatoes,4,14.73,58.92,11.78,47.14,83
3858,FreshMart Downtown,2023-10-31,Snacks & Candy,Bananas,3,28.55,85.65,17.13,68.52,113
1422,GreenGrocer Plaza,2023-11-17,Meat & Seafood,Salmon,5,15.2,76.0,15.2,60.8,166
1243,Corner Grocery,2024-05-11,Snacks & Candy,Milk,5,22.31,111.55,11.16,100.39,194
4898,ValuePlus Market,2024-11-06,Personal Care,Milk,5,4.16,20.8,4.16,16.64,233
6304,ValuePlus Market,2023-08-19,Personal Care,Tomatoes,1,17.16,17.16,3.43,13.73,264
3854,QuickStop Market,2024-02-29,Beverages,Tomatoes,3,23.43,70.29,14.06,56.23,146
1858,Corner Grocery,2023-11-13,Frozen Foods,Milk,5,27.2,136.0,3.89,132.11,237
7897,GreenGrocer Plaza,2024-09-18,Meat & Seafood,Onions,2,12.39,24.78,1.72,23.06,165
2862,FamilyFood Express,2025-03-08,Beverages,Bread,3,10.39,31.17,0.0,31.17,332
2041,GreenGrocer Plaza,2024-08-10,Dairy,Chicken Breast,4,19.38,77.52,0.0,77.52,43
8344,ValuePlus Market,2025-04-02,Household Items,Apples,4,16.95,67.8,10.17,57.63,22
6931,SuperSave Central,2024-09-08,Meat & Seafood,Eggs,2,23.3,46.6,6.99,39.61,26
2786,QuickStop Market,2024-07-23,Beverages,Rice,2,4.4,8.8,3.49,5.31,67
9254,QuickStop Market,2024-01-26,Produce,Salmon,4,25.8,103.2,4.53,98.67,278
1710,FamilyFood Express,2025-02-21,Bakery,Potatoes,4,12.88,51.52,10.3,41.22,40
9543,ValuePlus Market,2024-03-28,Frozen Foods,Onions,2,2.41,4.82,0.0,4.82,75
8504,MegaMart Westside,2024-12-18,Produce,Eggs,1,20.33,20.33,3.05,17.28,429
1510,GreenGrocer Plaza,2023-09-23,Produce,Chicken Breast,4,29.81,119.24,3.64,115.6,82
8847,ValuePlus Market,2025-05-26,Meat & Seafood,Salmon,5,11.44,57.2,8.58,48.62,18
7580,MegaMart Westside,2024-07-03,Canned Goods,Tomatoes,1,22.98,22.98,3.45,19.53,431
2768,City Fresh Store,2024-08-21,Meat & Seafood,Chicken Breast,3,10.54,31.62,0.0,31.62,211
8267,FamilyFood Express,2023-10-03,Household Items,Milk,1,17.56,17.56,1.76,15.8,322
2323,QuickStop Market,2024-04-13,Snacks & Candy,Cereal,3,16.23,48.69,9.74,38.95,319
3430,City Fresh Store,2023-09-27,Personal Care,Potatoes,4,24.42,97.68,0.0,97.68,452
3067,QuickStop Market,2024-03-07,Bakery,Bananas,1,1.69,1.69,0.0,1.69,320
9984,FamilyFood Express,2025-02-10,Household Items,Cheese,4,2.31,9.24,3.56,5.68,179
6327,,2024-05-28,Frozen Foods,Bread,3,9.7,29.1,1.46,27.64,281
9692,MegaMart Westside,2024-03-23,Canned Goods,Tomatoes,5,18.85,94.25,18.85,75.4,14
8433,MegaMart Westside,2024-09-02,Canned Goods,Potatoes,4,24.11,96.44,9.64,86.8,330
8048,SuperSave Central,2023-10-23,Health & Wellness,Salmon,5,26.97,134.85,0.0,134.85,236
2874,FreshMart Downtown,2025-05-30,Personal Care,Rice,5,22.01,110.05,22.01,88.04,161
4522,MegaMart Westside,2024-07-06,Canned Goods,Bread,2,9.12,18.24,1.82,16.42,15
8398,ValuePlus Market,2025-06-26,Meat & Seafood,Tomatoes,2,18.25,36.5,0.0,36.5,442
4743,MegaMart Westside,2024-06-23,Produce,Pasta,4,3.51,14.04,2.11,11.93,449
6553,City Fresh Store,2025-05-10,Frozen Foods,Yogurt,5,9.76,48.8,4.11,44.69,57
8430,GreenGrocer Plaza,2024-06-11,Beverages,Carrots,1,24.16,24.16,4.83,19.33,463
7815,MegaMart Westside,2025-02-23,Beverages,Carrots,3,23.48,70.44,3.71,66.73,73
2557,SuperSave Central,2024-04-05,Bakery,Milk,4,12.23,48.92,2.24,46.68,442
7992,FreshMart Downtown,2024-04-05,Health & Wellness,Bread,3,14.53,43.59,4.06,39.53,23
5176,QuickStop Market,2024-05-23,Produce,Rice,2,10.3,20.6,3.09,17.51,98
3500,ValuePlus Market,2025-01-21,Canned Goods,Salmon,1,8.9,8.9,1.06,7.84,80
8770,ValuePlus Market,2023-09-28,Personal Care,Chicken Breast,2,16.72,33.44,5.02,28.42,281
2494,SuperSave Central,2025-05-14,Frozen Foods,Ground Beef,2,3.06,6.12,2.77,3.35,313
2398,SuperSave Central,2023-10-18,Produce,Potatoes,1,4.06,4.06,0.41,3.65,27
8075,Corner Grocery,2023-10-21,Meat & Seafood,Salmon,5,11.3,56.5,0.0,56.5,170
7105,ValuePlus Market,2025-04-28,Dairy,Salmon,5,4.81,24.05,2.82,21.23,416
3131,City Fresh Store,2024-10-12,Beverages,Ground Beef,2,5.16,10.32,1.55,8.77,458
1982,Corner Grocery,2024-11-04,Meat & Seafood,Cereal,3,14.14,42.42,4.24,38.18,15
6400,GreenGrocer Plaza,2025-01-08,Canned Goods,Potatoes,4,25.52,102.08,3.3,98.78,144
3002,ValuePlus Market,2024-06-21,Dairy,Tomatoes,1,10.44,10.44,1.57,8.87,332
6793,ValuePlus Market,2025-06-15,Beverages,Tomatoes,5,12.98,64.9,1.64,63.26,317
7929,City Fresh Store,2025-06-11,Snacks & Candy,Bread,3,7.03,21.09,2.11,18.98,355
1842,MegaMart Westside,2024-03-17,Personal Care,Ground Beef,2,20.21,40.42,3.37,37.05,39
6119,City Fresh Store,2024-05-06,Canned Goods,Onions,1,24.83,24.83,2.48,22.35,90
2697,GreenGrocer Plaza,2024-10-28,Household Items,Chicken Breast,5,23.36,116.8,11.68,105.12,194
9313,FreshMart Downtown,2024-01-19,Dairy,Yogurt,2,26.72,53.44,10.69,42.75,462
3535,SuperSave Central,2024-12-29,Beverages,Onions,3,12.3,36.9,7.38,29.52,295
8900,FamilyFood Express,2024-01-28,Health & Wellness,Cereal,3,17.53,52.59,5.26,47.33,467
2773,MegaMart Westside,2024-05-04,Dairy,Bananas,5,29.6,148.0,22.2,125.8,206
7022,FreshMart Downtown,2023-11-04,Canned Goods,Onions,1,1.01,1.01,4.44,-3.43,286
5564,FreshMart Downtown,2024-10-25,Bakery,Cheese,5,12.42,62.1,6.21,55.89,162
4705,Corner Grocery,2025-04-24,Snacks & Candy,Onions,2,20.2,40.4,8.08,32.32,243
8030,ValuePlus Market,2025-05-24,Snacks & Candy,Orange Juice,4,5.46,21.84,4.37,17.47,446
1430,FreshMart Downtown,2024-11-22,Dairy,Bananas,2,21.91,43.82,8.76,35.06,249
5381,GreenGrocer Plaza,2023-08-29,Meat & Seafood,Cheese,4,26.9,107.6,1.72,105.88,356
3955,ValuePlus Market,2024-03-06,Snacks & Candy,Onions,4,12.15,48.6,4.86,43.74,115
6062,FreshMart Downtown,2025-07-22,Household Items,Potatoes,2,21.64,43.28,3.31,39.97,137
6567,FreshMart Downtown,2024-05-05,Produce,Potatoes,3,4.27,12.81,2.56,10.25,246
1100,ValuePlus Market,2023-12-25,Frozen Foods,Salmon,5,3.26,16.3,3.26,13.04,455
3347,City Fresh Store,2024-10-19,Health & Wellness,Bread,5,24.13,120.65,18.1,102.55,159
7566,ValuePlus Market,2023-09-30,Produce,Potatoes,4,15.86,63.44,6.34,57.1,240
3324,MegaMart Westside,2025-03-04,Frozen Foods,Rice,2,2.01,4.02,0.0,4.02,472
1502,QuickStop Market,2023-10-17,Produce,Potatoes,5,5.89,29.45,0.0,29.45,26
9691,FreshMart Downtown,2024-01-21,Frozen Foods,Potatoes,1,4.67,4.67,0.7,3.97,39
7163,SuperSave Central,2024-06-28,Household Items,Pasta,3,25.87,77.61,1.7,75.91,7
8432,SuperSave Central,2024-04-27,Health & Wellness,Salmon,3,24.42,73.26,7.33,65.93,133
3578,SuperSave Central,2024-05-20,Personal Care,Milk,3,29.53,88.59,4.74,83.85,495
6105,SuperSave Central,2025-02-17,Beverages,Cheese,4,7.89,31.56,6.31,25.25,225
6314,MegaMart Westside,2025-04-01,Produce,Pasta,1,2.51,2.51,0.25,2.26,237
2391,QuickStop Market,2025-06-23,Beverages,Onions,2,12.0,24.0,2.4,21.6,361
1861,QuickStop Market,2023-12-05,Meat & Seafood,Carrots,4,1.33,5.32,0.53,4.79,474
3579,MegaMart Westside,2025-03-14,Personal Care,Milk,1,27.6,27.6,2.76,24.84,326
1815,QuickStop Market,2025-01-11,Canned Goods,Pasta,3,24.26,72.78,7.28,65.5,130
2336,FamilyFood Express,2024-03-05,Health & Wellness,Yogurt,5,10.77,53.85,8.08,45.77,353
8259,ValuePlus Market,2025-01-02,Produce,Bananas,1,1.34,1.34,0.0,1.34,50
7947,City Fresh Store,2024-08-18,Canned Goods,Ground Beef,3,8.29,24.87,1.37,23.5,17
8242,FamilyFood Express,2024-06-23,Household Items,Chicken Breast,1,3.5,3.5,0.35,3.15,309
5475,SuperSave Central,2024-01-21,Dairy,Apples,3,9.53,28.59,0.0,28.59,338
9394,City Fresh Store,2023-11-03,Frozen Foods,Cheese,3,8.45,25.35,3.8,21.55,399
6655,FreshMart Downtown,2024-07-05,Snacks & Candy,Tomatoes,3,29.87,89.61,17.92,71.69,132
2816,City Fresh Store,2024-03-14,Dairy,Potatoes,2,18.69,37.38,1.58,35.8,91
8972,Corner Grocery,2024-09-19,Bakery,Chicken Breast,4,21.74,86.96,1.28,85.68,52
6053,QuickStop Market,2023-09-11,Beverages,Bananas,4,5.31,21.24,3.66,17.58,327
4612,QuickStop Market,2024-06-09,Meat & Seafood,Cereal,4,17.65,70.6,7.06,63.54,263
1897,Corner Grocery,2023-08-12,Snacks & Candy,Bread,5,7.54,37.7,3.27,34.43,196
4349,MegaMart Westside,2024-03-28,Canned Goods,Rice,4,2.59,10.36,1.55,8.81,490
4460,ValuePlus Market,2025-03-25,Canned Goods,Bread,4,23.04,92.16,18.43,73.73,148
3248,ValuePlus Market,2025-03-22,Produce,Tomatoes,2,9.66,19.32,0.0,19.32,199
5186,MegaMart Westside,2024-03-18,Beverages,Bread,4,22.31,89.24,17.85,71.39,71
6375,FreshMart Downtown,2023-11-08,Household Items,Ground Beef,4,12.26,49.04,4.9,44.14,405
1126,ValuePlus Market,2024-08-27,Beverages,Bananas,1,10.83,10.83,1.08,9.75,172
8055,GreenGrocer Plaza,2023-12-21,Bakery,Carrots,4,28.25,113.0,0.0,113.0,445
3116,FamilyFood Express,2024-05-28,Dairy,Milk,2,15.17,30.34,1.18,29.16,9
9725,SuperSave Central,2025-02-03,Produce,Apples,1,27.23,27.23,2.72,24.51,420
4770,SuperSave Central,2024-08-29,Household Items,Bread,1,4.3,4.3,4.22,0.08,304
6802,Corner Grocery,2023-10-01,Canned Goods,Tomatoes,3,4.49,13.47,2.02,11.45,350
7505,FamilyFood Express,2025-06-06,Produce,Apples,3,2.82,8.46,0.85,7.61,140
1693,SuperSave Central,2024-07-10,Canned Goods,Onions,2,13.71,27.42,5.48,21.94,473
1307,GreenGrocer Plaza,2024-07-29,Health & Wellness,Tomatoes,2,1.44,2.88,1.03,1.85,249
2275,GreenGrocer Plaza,2025-06-06,Health & Wellness,Rice,4,21.1,84.4,0.0,84.4,405
